donor,well,fov,id,umap_x,umap_y
AML1_M2,B2,126,12,-2.01135,5.9157333
AML1_M2,D2,112,7,1.598979,2.0278356
AML1_M2,B2,17,18,2.5987046,1.7276521
AML1_M2,J2,238,11,-1.8151549,5.254015
AML1_M2,B2,239,2,-0.77110356,5.7913456
AML1_M2,B2,172,12,-0.011383292,4.2849183
AML1_M2,H2,144,19,-0.38307685,4.75
AML1_M2,J2,148,3,-2.585442,5.8758364
AML1_M2,D2,250,4,-2.4764504,5.5989265
AML1_M2,F2,82,22,-0.09750695,-0.65445065
AML1_M2,J2,74,35,-0.2989867,7.826474
AML1_M2,F2,118,11,-1.4634013,5.750906
AML1_M2,B2,156,23,-1.6293112,5.951757
AML1_M2,F2,213,10,1.0788873,5.4547095
AML1_M2,D2,87,11,-2.0970428,5.5460095
AML1_M2,B2,146,1,-2.5713148,5.7727923
AML1_M2,F2,64,17,-1.24724,5.9653063
AML1_M2,H2,171,8,-1.2965595,5.5717926
AML1_M2,B2,50,20,0.021980591,-1.5172392
AML1_M2,D2,98,8,-1.4737226,5.4317303
AML1_M2,D2,73,18,2.9782999,1.594845
AML1_M2,H2,206,25,3.831323,-0.79241914
AML1_M2,H2,243,22,-1.4706984,5.9486322
AML1_M2,J2,51,9,-1.4488256,4.886155
AML1_M2,D2,156,18,-2.3517323,5.713716
AML1_M2,H2,50,11,-1.4560666,5.2970366
AML1_M2,H2,220,3,0.24322335,6.1315384
AML1_M2,J2,64,12,-1.3872648,5.7405047
AML1_M2,B2,106,32,1.3086673,7.8478584
AML1_M2,F2,115,12,-1.3926228,5.1123943
AML1_M2,J2,173,6,-0.6849065,4.581613
AML1_M2,J2,221,12,-1.8720628,5.6871943
AML1_M2,B2,56,27,4.332774,-0.70486987
AML1_M2,D2,145,2,-1.749309,5.6556125
AML1_M2,B2,81,16,2.6293626,5.9404454
AML1_M2,H2,59,8,-1.4425081,5.2789874
AML1_M2,B2,97,13,2.928879,7.1704183
AML1_M2,B2,135,16,-2.1373787,5.8687677
AML1_M2,J2,156,18,-0.21328984,-0.632781
AML1_M2,D2,55,17,0.36553732,0.021877281
AML1_M2,F2,13,5,0.2267641,-1.444029
AML1_M2,D2,70,20,-0.98969686,6.144074
AML1_M2,H2,158,16,-1.1275373,5.473767
AML1_M2,B2,169,12,-1.7555225,-2.8023436
AML1_M2,J2,237,18,-1.5478749,1.6247636
AML1_M2,B2,20,10,0.99326974,6.9244995
AML1_M2,F2,59,12,-1.5948415,5.614843
AML1_M2,B2,72,13,-2.4179258,5.6180363
AML1_M2,F2,72,20,-1.2185117,5.392654
AML1_M2,B2,192,15,-2.7587676,5.7484074
AML1_M2,F2,117,1,-2.0924702,5.881509
AML1_M2,F2,147,5,3.0049539,7.107671
AML1_M2,B2,104,37,-1.0614527,5.7463593
AML1_M2,B2,149,9,-2.52394,5.661053
AML1_M2,H2,221,16,-0.84856915,5.620902
AML1_M2,B2,163,9,-1.0176909,5.5603757
AML1_M2,J2,227,12,-1.0664048,5.674917
AML1_M2,B2,41,10,-0.30172843,6.284681
AML1_M2,F2,126,9,1.2215108,8.310701
AML1_M2,F2,187,7,1.75238,2.0486217
AML1_M2,D2,132,2,-1.9121268,6.0160313
AML1_M2,J2,122,12,0.34489158,5.186804
AML1_M2,B2,176,29,2.3005831,1.9614993
AML1_M2,F2,43,19,-0.9680539,5.0693617
AML1_M2,H2,17,6,2.6417682,1.6731937
AML1_M2,H2,183,18,1.7400607,2.1333914
AML1_M2,F2,148,2,-2.3648727,5.7045565
AML1_M2,H2,165,2,-1.1120172,5.7773547
AML1_M2,F2,163,3,-1.2416506,6.066815
AML1_M2,F2,19,29,3.5926669,2.135094
AML1_M2,J2,186,3,-2.3462942,5.472853
AML1_M2,F2,8,2,1.5802904,2.0601861
AML1_M2,B2,146,5,-2.5191262,3.960113
AML1_M2,B2,51,27,1.7613649,2.3720236
AML1_M2,B2,115,27,2.5463164,5.714771
AML1_M2,F2,168,7,-1.1482458,5.79866
AML1_M2,F2,142,11,-2.5492938,4.845024
AML1_M2,J2,220,10,-1.2012684,-3.4017904
AML1_M2,B2,43,24,-0.74157023,5.6942024
AML1_M2,H2,49,10,3.6968248,-1.2439821
AML1_M2,B2,14,29,3.6240177,-1.0949318
AML1_M2,B2,182,18,-2.0392926,5.191632
AML1_M2,D2,67,20,1.0676371,8.606473
AML1_M2,H2,244,2,-1.2611287,5.4971905
AML1_M2,F2,185,7,-2.2671144,5.2985373
AML1_M2,D2,223,9,-0.14861898,4.159289
AML1_M2,F2,148,4,-0.48366764,5.3452935
AML1_M2,H2,167,7,0.6452502,6.6685815
AML1_M2,J2,133,7,3.076449,7.356003
AML1_M2,B2,210,15,-2.4246838,5.534343
AML1_M2,J2,127,12,-2.6609871,5.8430896
AML1_M2,F2,60,9,-1.522201,5.5805955
AML1_M2,F2,191,2,-0.29755807,6.2478333
AML1_M2,F2,25,13,-1.2478746,-3.3017101
AML1_M2,D2,75,19,2.099722,6.089377
AML1_M2,D2,103,15,-1.4772317,2.2519057
AML1_M2,F2,78,12,-1.7093288,5.627428
AML1_M2,H2,206,14,-2.3982787,5.6960163
AML1_M2,D2,82,14,-1.583926,5.1029787
AML1_M2,J2,139,2,-2.689566,5.85235
AML1_M2,B2,171,4,-1.5188781,5.8087716
AML1_M2,D2,123,17,2.532763,5.879843
AML1_M2,J2,21,5,-1.0719522,5.663037
AML1_M2,H2,168,9,2.9845068,7.190095
AML1_M2,J2,184,23,0.7379926,5.7246547
AML1_M2,J2,141,10,-2.5908706,5.8658047
AML1_M2,J2,17,12,-1.4678694,5.51947
AML1_M2,B2,18,40,0.04216062,3.6210787
AML1_M2,B2,46,3,0.744836,5.7837005
AML1_M2,B2,22,12,-1.0263903,4.061937
AML1_M2,H2,56,13,2.5252645,5.7314644
AML1_M2,D2,236,18,-2.22941,-0.6060694
AML1_M2,B2,122,8,1.0841604,2.4023476
AML1_M2,D2,136,26,0.8534687,-1.6258109
AML1_M2,J2,245,2,-2.882914,5.8415174
AML1_M2,B2,231,13,-0.9852881,5.9151278
AML1_M2,B2,5,12,-1.6542984,5.773536
AML1_M2,H2,47,8,0.24772675,5.766587
AML1_M2,F2,143,1,-2.520111,5.5119233
AML1_M2,D2,63,16,0.6551226,5.2883835
AML1_M2,D2,148,2,2.9396534,7.412981
AML1_M2,B2,5,19,3.29534,-0.8801133
AML1_M2,F2,222,1,-1.8655846,5.7262716
AML1_M2,H2,103,11,-0.8231308,5.0216966
AML1_M2,B2,41,26,3.5431108,-1.192139
AML1_M2,B2,108,12,-1.7802173,2.8558204
AML1_M2,J2,95,8,-1.632312,5.00601
AML1_M2,B2,184,3,-2.6762395,5.806665
AML1_M2,B2,182,3,-2.4028084,5.4285045
AML1_M2,H2,210,6,-1.348654,4.023806
AML1_M2,H2,170,1,2.2220175,8.412474
AML1_M2,F2,252,4,2.422697,7.083979
AML1_M2,B2,11,10,0.030770022,2.881012
AML1_M2,J2,59,9,3.1407962,7.2578907
AML1_M2,H2,68,4,-1.4346377,5.372179
AML1_M2,F2,153,10,0.078892834,4.508912
AML1_M2,B2,187,17,-1.6860455,5.017449
AML1_M2,B2,162,12,-1.2435135,5.6498547
AML1_M2,D2,133,5,-2.543528,5.524771
AML1_M2,B2,21,16,6.8533587,4.8334
AML1_M2,J2,170,7,-2.2066379,3.9077678
AML1_M2,F2,218,2,2.0122948,9.179245
AML1_M2,D2,226,9,-1.2034223,5.625287
AML1_M2,D2,59,7,-1.9627122,5.6851335
AML1_M2,F2,153,3,-1.664259,4.8707595
AML1_M2,J2,152,4,-2.5427618,5.7707796
AML1_M2,J2,132,7,-2.722102,5.4998446
AML1_M2,F2,150,2,0.96567005,4.8590617
AML1_M2,B2,60,13,-1.5230436,5.166433
AML1_M2,H2,74,1,-1.4406722,5.807244
AML1_M2,J2,130,31,2.1575067,6.7588263
AML1_M2,J2,46,7,-1.1696172,5.751119
AML1_M2,D2,66,11,-1.5294571,5.2688003
AML1_M2,F2,53,14,-1.5596673,4.7038317
AML1_M2,H2,35,14,-0.487359,5.787935
AML1_M2,J2,190,6,-0.9071501,5.1586885
AML1_M2,J2,60,9,0.22265884,5.2020297
AML1_M2,J2,130,22,-1.3905007,4.3519497
AML1_M2,J2,82,13,-2.0750265,5.7871037
AML1_M2,B2,44,15,-1.1047726,5.667541
AML1_M2,B2,162,26,-0.1975625,-2.9011118
AML1_M2,B2,57,19,-1.279987,5.541185
AML1_M2,B2,244,32,3.6497827,-0.6701395
AML1_M2,B2,201,1,1.4063303,2.5053122
AML1_M2,B2,111,5,-1.4789926,5.633448
AML1_M2,H2,213,2,-1.7000632,5.9473658
AML1_M2,H2,9,22,-0.43115762,5.4988728
AML1_M2,F2,5,6,-1.6267396,5.724211
AML1_M2,F2,162,2,-0.3084553,6.0596967
AML1_M2,F2,142,12,-1.3646744,0.6719811
AML1_M2,J2,36,10,3.03645,1.8337795
AML1_M2,F2,126,8,-2.1791375,5.424662
AML1_M2,F2,185,14,-2.4659204,5.530052
AML1_M2,J2,66,8,-1.4467143,5.751529
AML1_M2,B2,138,26,-1.5133344,7.905408
AML1_M2,B2,30,3,-1.4284904,5.6693745
AML1_M2,F2,57,4,0.85475606,6.08295
AML1_M2,H2,219,11,-0.07078163,3.5398257
AML1_M2,D2,194,3,-2.1820138,5.7646055
AML1_M2,D2,132,3,-2.6046927,5.732451
AML1_M2,F2,179,9,-2.22738,5.2520447
AML1_M2,D2,216,12,2.1980114,1.2115003
AML1_M2,B2,198,11,-2.6211343,5.7042313
AML1_M2,F2,159,4,-1.4315408,5.708094
AML1_M2,F2,100,17,-1.2874215,5.3308697
AML1_M2,J2,8,1,-1.5834949,5.6697288
AML1_M2,J2,11,1,-1.3924915,5.7268133
AML1_M2,H2,7,4,-1.5514051,5.1731243
AML1_M2,B2,167,13,-1.262226,5.3465247
AML1_M2,F2,128,12,1.9502555,1.8170012
AML1_M2,F2,31,27,-1.2065637,5.5284944
AML1_M2,H2,31,2,1.7512327,9.590258
AML1_M2,B2,227,1,1.474453,2.2071815
AML1_M2,D2,75,13,1.8610445,-1.9667615
AML1_M2,F2,122,8,2.8435235,7.032248
AML1_M2,D2,85,7,-1.9679815,5.6792035
AML1_M2,B2,122,5,-2.2661135,5.527857
AML1_M2,B2,179,23,-1.4792598,6.5687203
AML1_M2,D2,126,21,3.1825724,1.9747423
AML1_M2,F2,181,7,-2.0622504,5.207056
AML1_M2,H2,164,6,-1.1115577,5.9070964
AML1_M2,H2,220,8,-1.2795388,5.453992
AML1_M2,F2,165,19,-1.6172826,-0.7581561
AML1_M2,B2,50,18,4.0642786,-1.0866004
AML1_M2,D2,229,13,-1.1089433,5.887403
AML1_M2,F2,54,2,-1.5177629,5.6061215
AML1_M2,F2,168,1,-1.3252867,5.8693714
AML1_M2,D2,13,8,-0.68463105,5.542754
AML1_M2,D2,62,4,-1.1618209,3.9426942
AML1_M2,D2,20,25,-0.15997602,-0.83891743
AML1_M2,H2,11,7,0.9200705,-1.1274091
AML1_M2,B2,103,29,3.545218,-1.0981202
AML1_M2,D2,112,2,-0.002657622,6.590552
AML1_M2,F2,9,55,3.2433875,0.22476602
AML1_M2,D2,165,1,1.1245089,5.906594
AML1_M2,B2,222,16,2.6892526,1.4378498
AML1_M2,J2,165,5,-1.522588,3.7069743
AML1_M2,F2,6,4,-1.410839,4.9641557
AML1_M2,F2,61,12,-1.437803,5.508086
AML1_M2,J2,15,13,7.065105,4.1515427
AML1_M2,H2,126,5,-1.5541319,-2.7301033
AML1_M2,B2,69,10,-1.1637017,6.089621
AML1_M2,F2,161,1,-1.2307595,5.604337
AML1_M2,B2,178,26,-2.0690885,5.8354154
AML1_M2,J2,165,14,-0.7698672,5.554815
AML1_M2,H2,64,11,-1.6008544,2.24889
AML1_M2,B2,217,5,-1.6954372,5.52453
AML1_M2,H2,130,4,1.1267116,6.066367
AML1_M2,B2,16,11,-1.4258342,5.941082
AML1_M2,B2,194,8,-2.5544593,5.626729
AML1_M2,D2,126,1,-2.720008,5.8749146
AML1_M2,J2,215,2,-2.6776266,5.6457663
AML1_M2,D2,254,1,1.6239529,5.9070764
AML1_M2,B2,112,15,-1.8738875,2.1891437
AML1_M2,D2,147,9,2.1033711,1.0113406
AML1_M2,J2,192,7,3.0055733,7.0985117
AML1_M2,H2,117,12,-0.20099346,6.002353
AML1_M2,B2,115,14,0.51750696,7.2827544
AML1_M2,B2,172,25,-1.1881013,5.521296
AML1_M2,D2,65,18,-2.4563506,4.233424
AML1_M2,B2,240,20,-0.5298898,8.889052
AML1_M2,H2,11,10,0.31262007,-1.0704417
AML1_M2,F2,173,14,-1.8694428,5.081859
AML1_M2,B2,122,26,2.6837244,6.6175146
AML1_M2,B2,184,27,-2.7505562,5.774933
AML1_M2,B2,152,13,-1.6229093,5.609642
AML1_M2,F2,127,18,-2.0588067,4.666213
AML1_M2,D2,25,6,-1.3262273,-3.332991
AML1_M2,F2,24,15,2.7875419,-0.97587204
AML1_M2,J2,117,5,-1.8004944,5.7823353
AML1_M2,F2,214,12,-1.0942061,5.367384
AML1_M2,B2,165,22,3.698016,-1.24891
AML1_M2,H2,211,5,-2.1979628,5.531088
AML1_M2,B2,66,29,2.4700673,5.7522016
AML1_M2,F2,213,15,-2.069595,6.1990905
AML1_M2,D2,130,20,-2.3901846,5.681136
AML1_M2,B2,86,9,-0.67044926,5.603061
AML1_M2,H2,251,2,-2.6376007,5.917862
AML1_M2,J2,240,21,-2.5992582,5.7209105
AML1_M2,D2,117,3,-2.2534685,5.96338
AML1_M2,F2,90,23,-1.5070999,5.175181
AML1_M2,H2,68,9,4.04086,-1.0816995
AML1_M2,J2,211,10,-1.1836988,3.211872
AML1_M2,B2,14,17,6.9716244,4.1277595
AML1_M2,D2,30,9,3.096971,7.3628273
AML1_M2,B2,74,27,7.561784,5.065541
AML1_M2,B2,227,13,-1.2250979,5.78202
AML1_M2,H2,163,12,-1.2727551,5.548603
AML1_M2,F2,58,10,2.742064,1.730791
AML1_M2,H2,136,5,-1.210161,4.144534
AML1_M2,H2,56,8,-1.4172416,4.3641567
AML1_M2,J2,18,6,-1.9348999,4.438041
AML1_M2,B2,182,8,-2.3783588,5.7657876
AML1_M2,H2,192,2,-2.747084,5.658745
AML1_M2,B2,19,18,1.573101,2.1114802
AML1_M2,D2,179,5,-2.341112,5.5464315
AML1_M2,F2,119,3,1.5928696,2.1040485
AML1_M2,J2,224,21,-1.2203567,5.694521
AML1_M2,D2,31,17,4.0967417,-0.92310417
AML1_M2,B2,52,15,-1.5450405,6.1645164
AML1_M2,J2,151,6,-2.4501216,5.447504
AML1_M2,B2,9,31,0.6868105,-0.7422295
AML1_M2,B2,153,7,7.044821,4.482721
AML1_M2,F2,143,9,-1.9693602,5.475232
AML1_M2,D2,181,8,3.1015654,7.2766275
AML1_M2,B2,206,19,-2.6639974,5.494466
AML1_M2,D2,33,2,3.0480304,7.3421154
AML1_M2,F2,122,13,-1.9452825,5.129143
AML1_M2,D2,132,11,0.6362891,5.669836
AML1_M2,J2,194,17,-1.5856167,6.299675
AML1_M2,D2,24,10,-1.2029984,5.8347898
AML1_M2,F2,233,13,-1.4365295,5.820971
AML1_M2,J2,234,10,-1.9743003,3.5119627
AML1_M2,D2,249,4,-2.694804,5.602488
AML1_M2,D2,20,28,0.3593534,5.8246017
AML1_M2,H2,148,6,0.37993318,5.843285
AML1_M2,J2,101,8,-1.5018022,4.427194
AML1_M2,D2,164,12,-0.0125613175,3.511273
AML1_M2,B2,23,6,1.4011619,2.0728424
AML1_M2,D2,246,5,-2.838448,5.908034
AML1_M2,B2,87,17,-0.5588442,5.431545
AML1_M2,J2,53,10,0.13436352,6.134446
AML1_M2,F2,134,4,-2.2671812,5.3394012
AML1_M2,B2,130,22,-2.0611346,5.8332734
AML1_M2,B2,21,29,3.4009922,-0.51922554
AML1_M2,B2,118,11,-1.8627641,6.204536
AML1_M2,F2,248,8,-2.5618842,5.8678436
AML1_M2,B2,136,19,-2.7420661,5.710768
AML1_M2,F2,160,15,-1.4949139,5.428152
AML1_M2,H2,6,3,0.35332698,4.793065
AML1_M2,D2,86,15,-0.81346303,5.7094765
AML1_M2,J2,184,1,-2.8325658,5.904232
AML1_M2,B2,104,35,-0.20617819,-1.2292906
AML1_M2,F2,149,17,-1.7090352,5.678951
AML1_M2,B2,14,16,0.96331996,4.9230294
AML1_M2,D2,76,3,-2.4601402,5.963046
AML1_M2,H2,33,8,-0.76569694,-2.9568794
AML1_M2,J2,104,10,1.7373816,1.8574744
AML1_M2,H2,206,11,-2.4268298,5.695492
AML1_M2,B2,68,32,-1.4318342,6.0281525
AML1_M2,B2,153,2,0.61654973,5.4899964
AML1_M2,J2,25,3,-0.3776387,7.298796
AML1_M2,D2,60,3,-1.9069535,5.622675
AML1_M2,F2,98,14,-0.21166188,-1.4496096
AML1_M2,B2,233,10,-1.0629208,4.1684055
AML1_M2,J2,183,5,-2.7973113,5.785716
AML1_M2,F2,67,4,-1.7016063,5.3685527
AML1_M2,D2,217,5,-2.8033533,5.6368294
AML1_M2,D2,5,16,-2.411006,-1.9704938
AML1_M2,B2,149,17,-2.2236164,5.5788536
AML1_M2,F2,217,19,-2.0594893,4.6506934
AML1_M2,B2,68,11,-0.010590081,3.9274058
AML1_M2,F2,49,15,-1.988882,3.792155
AML1_M2,F2,61,9,-1.5870531,5.4729323
AML1_M2,H2,241,9,-1.7558403,5.435466
AML1_M2,B2,231,4,0.55237764,5.3687263
AML1_M2,B2,122,14,-2.221564,5.603973
AML1_M2,H2,55,13,-1.7547802,2.291814
AML1_M2,H2,83,2,-0.29546103,5.7443547
AML1_M2,B2,34,6,-0.9272648,6.0825725
AML1_M2,D2,209,1,-2.5771992,5.3516207
AML1_M2,F2,162,16,-0.7203376,-2.942843
AML1_M2,J2,247,11,-2.4892676,-1.8004615
AML1_M2,D2,182,2,-0.41468388,5.345546
AML1_M2,B2,78,2,-2.5063858,5.675596
AML1_M2,J2,187,7,-2.4327047,5.6583285
AML1_M2,H2,161,14,-1.397469,5.799212
AML1_M2,D2,82,22,-0.087400936,6.1271863
AML1_M2,J2,166,6,-1.3060261,5.424942
AML1_M2,H2,214,3,-1.5695684,5.3476043
AML1_M2,H2,90,2,2.9024718,1.79726
AML1_M2,F2,120,1,-1.9646499,5.35273
AML1_M2,B2,219,18,-2.217805,5.7470903
AML1_M2,J2,232,14,-0.7418892,5.743179
AML1_M2,H2,43,4,-0.945914,5.6066184
AML1_M2,B2,36,9,-0.8039936,5.824986
AML1_M2,B2,20,11,-1.3556384,5.827788
AML1_M2,D2,11,2,-1.6666995,5.6975784
AML1_M2,B2,184,5,0.2349858,5.400368
AML1_M2,B2,161,17,-0.70301527,-3.317814
AML1_M2,H2,161,2,-1.17439,4.3574753
AML1_M2,F2,20,12,-0.58510405,5.7285557
AML1_M2,B2,16,14,-0.8607621,5.8068986
AML1_M2,B2,78,22,-1.9503942,5.6727567
AML1_M2,B2,142,13,2.9587033,8.833099
AML1_M2,J2,181,13,-2.210455,5.5499797
AML1_M2,H2,127,1,-0.8144866,5.8877645
AML1_M2,H2,174,12,-1.4578809,5.4338446
AML1_M2,D2,26,8,-1.2800846,4.8363857
AML1_M2,H2,215,15,-1.5952101,5.751568
AML1_M2,D2,172,5,-0.48992318,5.5192633
AML1_M2,F2,7,8,-1.9911864,5.5253778
AML1_M2,H2,149,9,0.093885235,3.9858801
AML1_M2,B2,121,23,1.569152,1.6972216
AML1_M2,B2,63,20,-1.1979995,-0.9262697
AML1_M2,B2,135,14,-2.2498634,5.5509906
AML1_M2,D2,191,12,-3.0545342,-2.1124837
AML1_M2,H2,237,9,2.1260428,1.4286776
AML1_M2,B2,131,20,4.000057,-0.66984564
AML1_M2,H2,157,12,2.0456083,1.8559893
AML1_M2,F2,225,8,-1.1897485,5.38143
AML1_M2,B2,149,7,-2.4449053,5.622448
AML1_M2,B2,195,5,-2.331242,5.769578
AML1_M2,F2,63,6,-1.4859755,5.735159
AML1_M2,J2,110,8,3.5553772,-0.91546756
AML1_M2,B2,141,2,-2.170661,5.546056
AML1_M2,J2,163,15,0.23842892,8.802459
AML1_M2,J2,221,11,-1.1127136,5.656769
AML1_M2,B2,247,4,0.87508535,2.0752907
AML1_M2,B2,54,1,-1.5147222,4.973751
AML1_M2,J2,62,9,-0.7462298,-0.9611076
AML1_M2,D2,10,12,-0.16318047,3.030617
AML1_M2,D2,71,15,3.4352102,-1.0130512
AML1_M2,H2,108,2,2.2876983,8.573997
AML1_M2,F2,78,21,0.07672749,-0.26219782
AML1_M2,H2,209,3,-1.7635865,5.7516265
AML1_M2,D2,105,6,-0.44090256,5.710124
AML1_M2,J2,48,4,0.30662182,5.318535
AML1_M2,H2,249,1,-2.0864115,5.6811705
AML1_M2,F2,162,9,2.3059711,1.266436
AML1_M2,B2,76,4,-1.6388707,5.9093447
AML1_M2,B2,170,1,0.19905949,5.492474
AML1_M2,B2,103,8,-1.1191015,5.4124727
AML1_M2,F2,11,12,3.7761474,-1.0948584
AML1_M2,D2,220,14,7.285841,3.175661
AML1_M2,B2,146,21,-2.2126079,5.633126
AML1_M2,D2,77,2,-2.4171534,5.6459723
AML1_M2,J2,100,9,3.1783109,7.3855324
AML1_M2,B2,88,12,-1.5329015,5.1914897
AML1_M2,D2,151,2,3.182964,7.1939363
AML1_M2,H2,213,4,-1.7711127,5.4785743
AML1_M2,H2,252,6,0.10084547,3.5461154
AML1_M2,H2,222,4,-1.580849,5.014031
AML1_M2,J2,163,21,-0.6588788,5.9156647
AML1_M2,J2,139,5,-2.7357898,5.5306015
AML1_M2,B2,128,25,1.3340144,2.283156
AML1_M2,B2,226,23,0.30599257,6.9649844
AML1_M2,B2,219,11,0.9376764,5.5455956
AML1_M2,J2,103,9,-0.94575965,5.428953
AML1_M2,D2,73,13,3.8973253,-1.2042997
AML1_M2,D2,132,20,-2.608344,5.703532
AML1_M2,F2,215,4,-1.9343817,5.9232087
AML1_M2,H2,141,1,0.47091818,5.6988144
AML1_M2,H2,58,7,-1.4779968,5.352598
AML1_M2,F2,134,14,-2.432709,5.690468
AML1_M2,B2,110,12,0.62953854,6.3374386
AML1_M2,B2,181,21,-2.004913,5.573182
AML1_M2,B2,245,18,-2.1991909,5.2084856
AML1_M2,B2,115,17,-1.9585009,5.541192
AML1_M2,D2,238,13,-2.3475263,5.8316717
AML1_M2,H2,51,5,0.36073056,5.168661
AML1_M2,B2,80,3,0.6990876,4.266618
AML1_M2,F2,85,4,-0.056569513,4.4654408
AML1_M2,H2,35,9,-0.9676132,5.9497843
AML1_M2,H2,56,5,-0.056126073,8.189179
AML1_M2,F2,144,15,-2.4737718,5.5926914
AML1_M2,H2,181,3,0.34382704,9.060727
AML1_M2,F2,60,14,-1.1856054,5.228383
AML1_M2,J2,223,12,0.034282807,2.8433392
AML1_M2,F2,87,4,-0.7171129,5.911817
AML1_M2,F2,51,8,3.6781917,2.2538745
AML1_M2,J2,45,10,-1.2063385,5.7627177
AML1_M2,B2,8,1,0.6785972,5.6288342
AML1_M2,H2,231,23,4.2101274,-0.84067506
AML1_M2,D2,111,10,-2.0638824,5.43083
AML1_M2,J2,237,2,1.1931543,5.738823
AML1_M2,H2,127,2,-1.3161929,5.8802986
AML1_M2,B2,119,30,-2.3714378,5.597052
AML1_M2,D2,182,8,-1.5604204,3.7157133
AML1_M2,H2,166,25,-1.2153401,5.4967546
AML1_M2,F2,226,7,-0.8815832,5.6822815
AML1_M2,F2,102,12,0.36593062,5.6491156
AML1_M2,B2,69,13,-1.6159542,5.972982
AML1_M2,H2,224,20,1.32463,2.3208797
AML1_M2,J2,134,2,-1.200224,8.300584
AML1_M2,J2,123,2,-2.606917,5.8726063
AML1_M2,D2,72,11,-2.1924765,5.829018
AML1_M2,F2,221,6,-1.5049776,5.7345834
AML1_M2,F2,94,5,-0.23720743,5.0394983
AML1_M2,F2,12,14,-0.7036625,5.944067
AML1_M2,B2,231,11,-1.1559706,6.2286563
AML1_M2,B2,134,15,2.7749004,1.676981
AML1_M2,H2,154,12,3.7323246,-1.0907056
AML1_M2,J2,58,8,-1.2870407,5.1557016
AML1_M2,F2,25,15,1.8574371,2.022176
AML1_M2,J2,34,12,3.623068,-1.1913918
AML1_M2,B2,203,2,-2.5712488,5.8096557
AML1_M2,H2,33,3,0.64014435,6.1396074
AML1_M2,B2,124,7,-2.477474,5.6789613
AML1_M2,B2,246,1,-2.778579,5.6776237
AML1_M2,H2,234,11,-0.9324261,5.445862
AML1_M2,D2,24,9,-1.41975,5.728218
AML1_M2,J2,34,6,1.2088047,7.722009
AML1_M2,F2,55,7,-1.2296476,5.354411
AML1_M2,B2,229,6,-1.1219137,5.438892
AML1_M2,D2,87,20,-2.1101215,5.772538
AML1_M2,B2,40,1,-0.951907,5.7827654
AML1_M2,B2,188,1,-2.6089706,5.8826003
AML1_M2,J2,67,4,-0.6418393,5.710081
AML1_M2,B2,98,19,-0.85994273,6.2572436
AML1_M2,H2,184,2,-1.4367646,5.573822
AML1_M2,B2,39,25,0.5054481,-0.9905558
AML1_M2,J2,137,26,0.008207122,4.562348
AML1_M2,D2,242,8,2.499987,5.793156
AML1_M2,J2,163,1,0.4760322,5.9304247
AML1_M2,F2,162,27,0.30023438,-0.9787776
AML1_M2,F2,174,3,-2.1172528,5.380683
AML1_M2,F2,126,3,-1.9576427,5.1270037
AML1_M2,H2,224,12,1.3307884,2.2833228
AML1_M2,J2,167,21,-1.3943703,4.439191
AML1_M2,D2,23,9,-0.36861497,7.150177
AML1_M2,D2,82,5,-2.302474,5.4884834
AML1_M2,H2,236,22,-0.5902969,-2.0827208
AML1_M2,B2,227,20,-0.8151021,-1.1369116
AML1_M2,B2,113,13,-1.8717093,-2.089559
AML1_M2,F2,59,6,-0.4204825,5.9307775
AML1_M2,J2,63,3,-1.2060208,5.7603197
AML1_M2,H2,195,1,2.986777,9.41689
AML1_M2,B2,161,10,-0.9620863,5.8387713
AML1_M2,D2,243,9,1.8074902,2.051329
AML1_M2,B2,165,5,1.3809993,2.144656
AML1_M2,B2,136,30,7.050517,3.2201045
AML1_M2,F2,80,2,-1.453012,5.7511296
AML1_M2,B2,188,20,0.03594651,5.0538497
AML1_M2,B2,78,37,-0.754657,7.1836624
AML1_M2,B2,17,25,0.52349365,-2.3834956
AML1_M2,D2,44,11,-1.5174671,2.2569327
AML1_M2,F2,222,7,-1.3750917,5.8659835
AML1_M2,B2,66,5,-1.3577974,5.9799194
AML1_M2,H2,60,9,-1.229693,5.213696
AML1_M2,B2,20,34,0.21817169,-0.67852217
AML1_M2,F2,122,7,0.4326754,4.911495
AML1_M2,D2,121,3,-2.2306356,5.5915756
AML1_M2,D2,53,8,-0.633845,6.311586
AML1_M2,B2,88,17,-1.8863473,5.488906
AML1_M2,B2,89,14,-1.2959498,6.440352
AML1_M2,B2,105,24,2.7073398,6.861746
AML1_M2,D2,26,12,-1.1854758,5.2023335
AML1_M2,H2,233,5,-1.4616925,5.798598
AML1_M2,B2,109,7,0.4498521,5.930994
AML1_M2,D2,64,2,2.1429677,9.168526
AML1_M2,J2,212,11,-2.6406622,5.7316513
AML1_M2,B2,46,16,-1.6055982,2.4027653
AML1_M2,B2,76,5,-1.515087,5.378113
AML1_M2,F2,20,9,-1.3005742,5.238151
AML1_M2,B2,189,18,1.2394155,2.4344723
AML1_M2,F2,121,11,-1.9473035,5.3341045
AML1_M2,B2,126,37,3.8108978,-0.5805723
AML1_M2,D2,52,8,-0.7319944,-1.8579763
AML1_M2,B2,145,17,-0.64218175,8.926309
AML1_M2,D2,84,12,-1.8368671,4.752145
AML1_M2,B2,61,23,2.888266,7.3354564
AML1_M2,D2,122,11,-3.0376637,-2.345217
