donor,well,fov,id,umap_x,umap_y,NUCLEUS METCENTER-X,NUCLEUS METCENTER-Y
Donor_140,J14,90,56,-0.40965435,7.6251516,40448.4765625,27258.78125
Donor_140,B14,161,76,-1.9441776,-2.2863522,41169.12109375,3216.23876953125
Donor_140,D14,126,31,1.2603925,-2.0022717,39498.98046875,9085.90625
Donor_140,D14,109,15,0.7587627,-1.7508832,40871.74609375,9035.4560546875
Donor_140,J14,42,84,-0.7328474,-3.4359415,41342.41796875,26949.763671875
Donor_140,H14,157,41,-1.147402,-2.5804336,40776.140625,21650.65625
Donor_140,J14,38,48,-0.055838585,-2.8018098,41303.234375,26591.45703125
Donor_140,D14,75,88,-0.8743202,-1.5746233,38951.01953125,8843.5146484375
Donor_140,B14,65,81,-0.8634703,-1.9907941,39316.78515625,2172.57275390625
Donor_140,D14,153,17,0.6991904,-2.121917,40483.5703125,9349.1572265625
Donor_140,D14,201,23,-2.31041,-0.61793476,39295.359375,9900.09375
Donor_140,B14,244,51,-0.11035113,-0.6244442,40435.3046875,4305.4111328125
Donor_140,B14,6,19,-1.0279832,8.4280815,40312.4140625,2838.885986328125
Donor_140,J14,31,4,3.1079636,7.4786477,40478.25,26861.904296875
Donor_140,H14,47,51,0.12840788,9.932808,40802.15625,20972.412109375
Donor_140,B14,81,22,1.898366,1.2696465,39563.7109375,2625.910400390625
Donor_140,H14,79,40,-1.0295776,-2.028503,39218.7265625,21210.474609375
Donor_140,B14,173,7,-0.8476102,8.196313,40591.7109375,3399.830322265625
Donor_140,D14,226,80,-0.45967552,-2.6098616,41295.53515625,9995.63671875
Donor_140,J14,228,55,0.8465401,-2.6580307,41276.1171875,28641.95703125
Donor_140,H14,113,1,0.77911913,4.7107115,40448.01953125,21316.728515625
Donor_140,J14,243,20,-1.387562,-1.9675694,40267.078125,28995.73046875
Donor_140,B14,78,37,-1.5212796,-1.1337357,39487.35546875,2510.67822265625
Donor_140,J14,13,36,7.558532,2.8608112,39372.203125,26630.033203125
Donor_140,B14,35,91,-0.32841653,-3.2782905,40765.1875,2167.126953125
Donor_140,J14,106,11,1.6576638,1.5057445,41374.72265625,27516.703125
Donor_140,H14,72,61,-1.3587893,-2.5737352,39193.4140625,20879.60546875
Donor_140,F14,125,5,-0.9100231,8.2612,39316.83203125,15218.408203125
Donor_140,B14,9,81,-1.2078316,-3.4269798,38957.25,2003.0811767578125
Donor_140,H14,15,85,-1.1929064,-3.4856925,39291.515625,20553.962890625
Donor_140,J14,9,82,0.059593327,-0.81675446,38943.3203125,26705.8203125
Donor_140,H14,153,57,-0.0025218974,8.468359,40573.15234375,21697.314453125
Donor_140,B14,181,19,-1.651587,-0.86673045,39888.765625,3536.62451171875
Donor_140,H14,74,17,2.828142,7.039105,39184.59765625,21040.630859375
Donor_140,D14,120,8,-0.7380819,8.559438,40087.19140625,9166.6962890625
Donor_140,B14,115,26,0.23518991,8.7072935,40591.44921875,2952.528564453125
Donor_140,B14,29,20,-0.43398225,-2.207615,40498.578125,1926.720458984375
Donor_140,D14,51,20,2.0051618,9.274493,40527.015625,8517.8125
Donor_140,F14,34,15,-0.09762814,-3.460934,40961.5,14207.6748046875
Donor_140,H14,9,95,0.9633773,3.9145315,39055.40234375,20482.208984375
Donor_140,J14,100,32,0.46819735,7.6207604,40964.8984375,27403.11328125
Donor_140,F14,10,26,-0.6876016,-3.0426319,39205.90625,14249.1005859375
Donor_140,D14,84,26,1.484106,0.80946445,39814.1640625,8805.1484375
Donor_140,D14,195,36,-1.1888027,4.1785364,38985.6875,9750.6181640625
Donor_140,D14,136,26,-0.33035943,7.6825905,39102.66796875,9548.3935546875
Donor_140,B14,228,50,0.24152136,-0.8608942,41294.73828125,3903.62060546875
Donor_140,B14,145,34,-2.8104048,-1.0154079,39929.8984375,3215.744140625
Donor_140,D14,32,43,-0.5547171,7.1189303,40656.18359375,8346.4453125
Donor_140,J14,80,56,-2.4118595,-1.5187775,39436.34375,27461.568359375
Donor_140,H14,72,24,1.8819468,-1.948821,39076.26171875,20945.525390625
Donor_140,B14,140,57,2.9201558,7.176449,39490.34765625,3315.162353515625
Donor_140,F14,67,28,-0.8680928,-3.1601179,39244.2265625,14793.154296875
Donor_140,J14,50,48,-0.37615898,-2.2169776,40720.55078125,26944.55859375
Donor_140,J14,123,16,-2.5542903,-2.1059928,39539.24609375,27713.44921875
Donor_140,D14,43,2,1.6406999,9.267838,41210.01171875,8601.1396484375
Donor_140,H14,153,18,1.5858886,0.8076855,40522.8125,21608.13671875
Donor_140,F14,108,14,0.81345445,7.869439,41334.40234375,15298.45703125
Donor_140,H14,107,21,-0.426584,-2.772279,41208.3984375,21567.369140625
Donor_140,D14,65,94,-1.3010592,-2.4902472,39316.2578125,8375.291015625
Donor_140,B14,178,58,-1.7367382,-0.858466,40429.140625,3399.60498046875
Donor_140,B14,107,76,0.30128103,-0.67530304,41078.00390625,3070.07763671875
Donor_140,D14,240,43,-1.3017259,8.109706,40736.37890625,10355.482421875
Donor_140,F14,93,86,0.26910505,-2.434383,40553.78125,14915.8515625
Donor_140,H14,159,29,-1.164287,-2.5381386,40853.63671875,21786.841796875
Donor_140,H14,168,16,-0.03074557,-2.9381678,41363.83203125,22147.626953125
Donor_140,D14,60,9,2.4052567,2.597627,39989.71875,8517.2255859375
Donor_140,J14,14,69,-0.83154273,-3.1063337,39385.86328125,26628.525390625
Donor_140,F14,156,33,-1.783152,-0.5756743,40665.53515625,15596.1708984375
Donor_140,H14,102,31,-0.69959396,-3.6276104,41280.29296875,21047.80859375
Donor_140,D14,118,13,-1.1826067,7.826581,40145.55859375,9010.6318359375
Donor_140,B14,43,4,2.4968684,9.3641205,41120.5546875,2374.981201171875
Donor_140,D14,44,25,3.0814629,7.34513,41224.53125,8546.5166015625
Donor_140,B14,151,32,-1.8492103,-0.94896674,40190.421875,3390.778076171875
Donor_140,B14,115,45,-2.331625,-2.2280998,40540.2109375,3007.075927734375
Donor_140,J14,23,63,-1.0075461,-3.005915,39886.84765625,26771.255859375
Donor_140,H14,168,48,-0.036774047,-2.599856,41358.63671875,22214.48046875
Donor_140,H14,91,42,3.0762696,7.2911057,40270.8515625,21261.99609375
Donor_140,H14,236,50,0.49754605,8.068143,40985.66015625,22766.92578125
Donor_140,J14,44,42,0.24574582,7.2437124,41280.6953125,27119.873046875
Donor_140,J14,236,10,-0.053757224,8.637608,41051.16015625,28930.982421875
Donor_140,J14,114,5,0.5991143,8.296012,40659.76171875,27563.771484375
Donor_140,H14,30,73,0.16102593,-2.7401578,40739.46875,20413.556640625
Donor_140,F14,238,6,-2.292996,-2.7264,40739.37109375,16396.865234375
Donor_140,B14,121,16,-2.113405,-0.9063769,39558.80078125,2916.552734375
Donor_140,F14,194,5,1.073474,8.670565,39201.02734375,15895.865234375
Donor_140,B14,79,7,-1.8882923,-0.97812885,39363.078125,2779.81884765625
Donor_140,H14,79,42,-1.7144548,-2.3706656,39313.23046875,21311.3515625
Donor_140,H14,39,60,2.4577508,1.2271144,41063.76953125,20542.05859375
Donor_140,D14,140,64,-1.197558,-2.501819,39380.87890625,9522.2138671875
Donor_140,J14,125,58,-3.1805673,-1.3670833,39348.98046875,27540.91796875
Donor_140,J14,80,20,-1.9607471,-2.12122,39488.7890625,27390.71875
Donor_140,H14,146,48,-2.7953398,-1.3073851,40036.140625,21763.09375
Donor_140,B14,133,1,0.17639892,9.659344,39056.484375,3225.73583984375
Donor_140,B14,225,65,-1.1023072,-1.967794,41074.62109375,3730.87744140625
Donor_140,J14,168,40,0.75865054,-1.3473587,41292.64453125,28313.66796875
Donor_140,B14,78,3,2.6087115,8.689949,39431.24609375,2611.4150390625
Donor_140,F14,150,33,-2.1191912,-1.9347868,40407.87890625,15549.244140625
Donor_140,B14,67,61,-1.3565388,0.011246007,39308.109375,2416.259033203125
Donor_140,J14,25,96,-0.47786576,-2.6805756,40263.99609375,26585.71875
Donor_140,D14,40,22,1.1941258,7.9682984,41312.046875,8339.8466796875
Donor_140,B14,147,8,-2.1131353,-1.3593086,39884.48828125,3311.9794921875
Donor_140,H14,144,14,-2.2528536,-1.1533258,39712.90234375,21825.560546875
Donor_140,J14,222,10,7.281905,4.8737583,40988.20703125,28435.015625
Donor_140,J14,170,32,0.11247797,7.7298145,40989.984375,28195.650390625
Donor_140,D14,141,7,-1.1539305,8.614443,39651.109375,9336.3330078125
Donor_140,F14,18,6,-0.76795524,-2.3902493,39739.7421875,14344.3203125
Donor_140,D14,152,21,-0.8460662,8.481149,40366.55078125,9481.20703125
Donor_140,D14,94,82,0.0278021,-2.1508994,40746.49609375,8649.0068359375
Donor_140,H14,136,49,-2.8666368,-1.6008557,39110.2734375,21918.26953125
Donor_140,J14,160,66,-0.9973046,-3.3352242,40968.84375,27957.330078125
Donor_140,J14,73,65,-1.8570716,-2.9011004,39003.56640625,27322.28515625
Donor_140,H14,53,74,2.173158,9.061239,40139.1484375,20811.7109375
Donor_140,J14,15,53,0.6561605,-0.23659553,39343.55078125,26719.095703125
Donor_140,D14,136,15,-2.2156715,-1.0030268,39193.55078125,9466.30859375
Donor_140,D14,156,11,-1.9376974,-0.93738145,40668.484375,9517.99609375
Donor_140,F14,37,28,0.0878476,-3.0535269,41082.0390625,14329.638671875
Donor_140,F14,211,54,-0.7115773,-0.24235302,39906.35546875,16346.2119140625
Donor_140,H14,160,62,1.1269754,-2.2234185,41008.46484375,21840.46484375
Donor_140,B14,83,77,7.0662727,2.8318973,39644.73046875,2661.719970703125
Donor_140,H14,151,11,-0.33654243,7.6933217,40236.51953125,21888.71484375
Donor_140,J14,108,63,-0.7240777,-3.1140904,41261.17578125,27689.443359375
Donor_140,B14,130,18,1.6368119,8.82094,39203.328125,2856.28662109375
Donor_140,D14,88,6,2.256757,9.229762,40047.6953125,8943.9697265625
Donor_140,H14,33,127,0.22727789,-1.4758147,40770.43359375,20432.796875
Donor_140,J14,169,52,7.601576,2.8755138,40884.5078125,28184.869140625
Donor_140,J14,135,14,3.3673232,9.446774,38962.6875,28039.52734375
Donor_140,H14,166,45,0.63122845,8.664825,41230.0390625,21970.1875
Donor_140,F14,92,22,0.68040985,9.148168,40449.93359375,15090.1416015625
Donor_140,B14,74,51,0.43958628,8.823559,39180.65625,2508.238037109375
Donor_140,B14,237,63,-0.69237036,8.102765,40530.7109375,4094.892822265625
Donor_140,H14,185,13,-2.5072844,-2.3617644,39527.8828125,21917.0234375
Donor_140,D14,56,30,-0.34566137,-2.5510488,40358.171875,8630.5126953125
Donor_140,H14,27,104,-0.27202353,-2.8115542,40209.796875,20562.916015625
Donor_140,F14,35,116,6.400833,3.2867122,40824.0390625,14395.9384765625
Donor_140,J14,63,73,-0.91303563,-2.7527535,39637.04296875,27112.794921875
Donor_140,J14,15,94,0.2021176,7.2986865,39267.1875,26744.2109375
Donor_140,D14,107,68,0.044621278,-2.5429938,41093.6953125,9206.115234375
Donor_140,B14,122,59,-2.869656,-2.2219212,39769.65234375,2905.973388671875
Donor_140,D14,51,93,-0.36580077,-1.6964911,40498.2109375,8611.6650390625
Donor_140,F14,8,27,0.62813735,-1.2445737,40424.6875,15416.7021484375
Donor_140,D14,125,44,2.8669329,7.042438,39344.3359375,9038.861328125
Donor_140,F14,136,39,-1.801794,-2.1946568,39151.828125,15604.2587890625
Donor_140,J14,21,83,0.000978517,-2.2563472,39855.44140625,26641.728515625
Donor_140,J14,143,33,0.1788503,-0.7226075,39553.21875,28063.716796875
Donor_140,D14,41,1,1.0595402,8.034278,41181.5390625,8483.28125
Donor_140,F14,211,6,1.4982699,0.8447584,39929.28515625,16207.5009765625
Donor_140,D14,46,60,-0.11376845,-2.3311927,40940.1171875,8470.0595703125
Donor_140,F14,103,28,0.6993719,-0.82056415,41149.59765625,15008.306640625
Donor_140,D14,13,16,0.00076956186,-2.586924,39361.328125,8043.11572265625
Donor_140,D14,112,27,-0.5345223,-1.3552172,41040.8984375,9124.740234375
Donor_140,B14,191,63,7.9102206,5.5100217,39315.87109375,3699.203369140625
Donor_140,B14,235,6,-0.58580995,-2.9890957,40822.08984375,4193.599609375
Donor_140,B14,174,13,-1.0080683,-0.47932544,40632.07421875,3469.174072265625
Donor_140,J14,120,13,-1.6665233,-1.8369296,40090.76171875,27779.6171875
Donor_140,D14,28,1,2.540627,2.8566294,40389.9765625,8191.509765625
Donor_140,B14,36,46,6.2391915,2.4030387,41059.609375,2015.0484619140625
Donor_140,B14,233,70,2.9844742,-1.0927567,40879.44140625,4014.894287109375
Donor_140,D14,23,67,-0.4077993,7.5665026,39945.2578125,8280.396484375
Donor_140,F14,169,50,-1.6434193,-2.9118257,40804.16796875,15856.0703125
Donor_140,F14,37,24,0.30723825,-3.0020134,41161.734375,14313.330078125
Donor_140,D14,47,12,0.9041026,7.857741,40756.56640625,8597.6083984375
Donor_140,F14,117,18,0.102386035,4.880885,39873.6015625,15238.4814453125
Donor_140,H14,211,21,-1.5220711,-1.1438001,39977.09765625,22452.34765625
Donor_140,J14,78,46,-0.3648041,8.638377,39499.6875,27221.77734375
Donor_140,F14,90,76,-1.0004725,-0.97440237,40450.94140625,14828.8212890625
Donor_140,H14,42,13,0.2712447,-2.4016807,41291.765625,20689.87890625
Donor_140,J14,180,48,-1.1374193,-1.4583955,40298.8828125,28291.111328125
Donor_140,J14,49,4,-1.0326561,-3.3202207,40579.9296875,27007.1953125
Donor_140,D14,46,82,-0.41166314,-2.7236974,40966.5859375,8385.318359375
Donor_140,B14,26,5,0.3005676,7.948297,40449.8984375,1908.728515625
Donor_140,H14,25,62,-0.3319249,-2.8291538,40255.8984375,20464.052734375
Donor_140,J14,69,2,0.6148259,9.764546,38968.31640625,26997.578125
Donor_140,J14,150,57,-1.4825507,-0.9298377,40306.64453125,27863.396484375
Donor_140,H14,111,39,-0.7030931,-2.4549654,40799.671875,21497.3515625
Donor_140,B14,98,44,-2.1964417,-2.7642653,41008.06640625,2545.5478515625
Donor_140,F14,62,15,0.672924,7.5700135,39730.11328125,14647.8505859375
Donor_140,J14,95,61,-0.9310442,-2.7913704,40568.34765625,27403.857421875
Donor_140,F14,39,82,0.71885765,-2.7756305,41202.22265625,14467.2431640625
Donor_140,J14,151,3,3.4627643,2.1556525,40293.921875,28010.3515625
Donor_140,D14,44,46,1.7660034,-1.9959115,41342.69921875,8631.71875
Donor_140,F14,78,58,-1.9874027,-2.9033873,39401.640625,14969.2158203125
Donor_140,F14,235,70,-0.09870295,-2.096065,40767.4375,16627.21875
Donor_140,J14,96,23,-1.2163411,-3.4484227,40669.09375,27360.419921875
Donor_140,D14,43,101,7.2126517,2.7651792,41142.59765625,8553.2001953125
Donor_140,D14,111,16,1.8213254,0.8858463,40793.18359375,9269.703125
Donor_140,B14,58,12,-0.62609935,8.839997,40069.20703125,2227.18896484375
Donor_140,B14,36,49,0.10544148,7.6211724,41004.5859375,2048.43798828125
Donor_140,F14,120,47,-2.2632816,-1.9793719,40014.12890625,15309.556640625
Donor_140,D14,100,62,0.05625541,-2.0184894,40982.88671875,8886.1494140625
Donor_140,F14,47,47,0.70915514,-2.4830248,40900.84765625,14675.662109375
Donor_140,D14,252,13,-1.6378325,-1.2833632,39777.95703125,10416.923828125
Donor_140,D14,65,2,1.1012436,9.388264,39255.14453125,8442.685546875
Donor_140,B14,20,9,-1.5516571,-2.3809261,39758.484375,2171.565673828125
Donor_140,B14,152,35,-1.9566133,-1.2267171,40363.6171875,3297.22412109375
Donor_140,B14,155,5,2.6845806,9.496393,40572.69921875,3281.627197265625
Donor_140,B14,191,25,-1.2365102,8.672743,39312.4140625,3643.566650390625
Donor_140,F14,66,28,-1.3795865,-3.1038315,39468.0234375,14565.00390625
Donor_140,H14,178,36,7.38344,2.876705,40342.83984375,22024.701171875
Donor_140,H14,38,79,0.23141503,-1.3426257,41308.51171875,20427.818359375
Donor_140,J14,75,72,-1.4384161,-1.9715059,39024.33203125,27354.4453125
Donor_140,H14,201,3,0.92556757,5.2239056,39367.5234375,22235.8359375
Donor_140,B14,84,83,-1.2620037,2.689825,39751.19921875,2695.258544921875
Donor_140,H14,150,39,-1.672697,-0.42102954,40405.7890625,21714.71484375
Donor_140,D14,70,109,4.111079,-0.7048367,39179.38671875,8353.24609375
Donor_140,H14,120,31,-1.2791834,8.056565,40129.99609375,21606.015625
Donor_140,D14,40,91,2.832926,2.244082,41216.4140625,8271.6181640625
Donor_140,F14,35,114,0.10733842,-2.4518538,40817.91015625,14442.9326171875
Donor_140,J14,28,103,2.9339442,2.0239427,40351.48828125,26876.50390625
Donor_140,B14,231,10,-0.39775744,-2.3897383,41131.984375,4178.35205078125
Donor_140,F14,215,2,0.6281932,8.706232,40231.54296875,16363.556640625
Donor_140,B14,22,92,0.9775598,-2.2279685,40033.74609375,1863.3468017578125
Donor_140,B14,218,23,-1.3182325,-0.7192468,40736.39453125,3736.442138671875
Donor_140,D14,51,61,-1.048366,-2.8510032,40480.5078125,8509.205078125
Donor_140,J14,44,87,0.43926233,-2.3704484,41241.48046875,27047.4140625
Donor_140,F14,14,38,-0.5158179,-3.356956,39384.8515625,14210.1455078125
Donor_140,F14,92,8,0.069836594,8.079116,40347.44140625,14995.2373046875
Donor_140,J14,234,54,-1.0398804,-3.2321498,41030.49609375,28809.63671875
Donor_140,D14,248,53,-1.3626604,-2.0792482,40026.18359375,10359.548828125
Donor_140,H14,145,18,-2.1234777,-1.5862061,39838.6328125,21748.630859375
Donor_140,B14,168,67,0.53147435,-1.0409714,41282.859375,3694.365234375
Donor_140,B14,156,28,-0.7331447,8.300805,40739.73046875,3373.138427734375
Donor_140,F14,120,5,-0.21357416,8.901532,40090.5,15388.23046875
Donor_140,D14,119,34,-2.036959,-2.0687895,39922.25390625,9121.1005859375
Donor_140,J14,125,6,-0.57654595,8.79221,39249.77734375,27553.189453125
Donor_140,H14,78,28,-1.231244,-1.4362912,39496.68359375,21088.697265625
Donor_140,F14,102,35,-0.032479618,7.2074976,41278.7890625,14848.8212890625
Donor_140,F14,156,27,-0.6645047,8.138907,40630.6875,15744.259765625
Donor_140,D14,145,61,-2.671951,-2.225823,39948.58984375,9280.162109375
Donor_140,F14,15,13,-0.39026743,-2.9636576,39231.15234375,14416.9599609375
Donor_140,J14,49,64,-1.3203759,-3.3379323,40502.31640625,27014.12890625
Donor_140,F14,190,5,-1.4559821,7.9655695,39529.44140625,15741.580078125
Donor_140,H14,148,23,-2.7606087,-2.3626237,40109.12890625,21850.07421875
Donor_140,D14,115,48,-2.1504421,-2.8182971,40577.984375,9201.837890625
Donor_140,F14,95,12,2.4436681,2.5249083,40505.734375,14980.5029296875
Donor_140,D14,135,65,-0.8092587,-0.5749932,38975.6171875,9457.7158203125
Donor_140,D14,132,36,2.6258292,6.679025,39178.8203125,9261.2724609375
Donor_140,D14,71,41,0.09000419,8.1168165,38972.81640625,8642.251953125
Donor_140,H14,9,45,0.025165392,-1.3292843,38966.734375,20470.94921875
Donor_140,B14,140,27,-2.9719796,-0.96855605,39483.73046875,3309.799560546875
Donor_140,B14,20,52,2.50444,9.422401,39722.4296875,2115.218505859375
Donor_140,D14,76,37,3.084656,7.449839,39178.2578125,8917.6494140625
Donor_140,D14,176,19,1.0947094,8.784053,40686.60546875,9736.08203125
Donor_140,D14,13,51,7.9812346,5.6251097,39354.56640625,8187.87060546875
Donor_140,B14,130,45,-2.038203,-2.650585,39114.35546875,2857.69384765625
Donor_140,B14,155,15,0.052697517,7.987209,40563.1953125,3269.614013671875
Donor_140,F14,162,2,1.3866161,8.098305,41253.4296875,15457.9755859375
Donor_140,J14,37,73,0.15361893,-2.8841467,41189.7890625,26665.12890625
Donor_140,F14,233,18,-2.0658245,-1.6283239,40772.17578125,16387.37890625
Donor_140,J14,95,16,0.40141782,8.203382,40458.87890625,27410.11328125
Donor_140,J14,28,70,-0.6003611,-3.164308,40337.953125,26780.845703125
Donor_140,H14,196,16,7.185968,4.160786,39210.6875,22115.734375
Donor_140,H14,227,67,-0.032561995,-2.4926157,41082.62109375,22431.001953125
Donor_140,D14,46,36,-0.7665676,-2.1173184,40957.91796875,8404.705078125
Donor_140,J14,132,20,-1.7731194,-0.6386962,39116.328125,27755.771484375
Donor_140,F14,48,48,-0.13605379,-2.0127811,41005.484375,14779.546875
Donor_140,F14,230,39,0.89587814,-2.4289238,41288.74609375,16443.962890625
Donor_140,J14,29,67,-0.06058391,-2.5748026,40530.1796875,26710.4765625
Donor_140,F14,170,55,-0.680971,-2.8080459,41063.9375,15754.259765625
Donor_140,B14,60,6,2.8636072,7.3331275,40061.0625,2376.4521484375
Donor_140,B14,87,55,-0.92274725,-1.5935673,39928.11328125,2631.331787109375
Donor_140,J14,100,27,-0.68610096,-1.8718436,40955.88671875,27446.205078125
Donor_140,J14,27,40,-0.83729446,-3.5379193,40167.99609375,26720.5625
Donor_140,J14,187,12,2.3064327,9.430859,39636.4375,28360.4296875
Donor_140,J14,222,55,0.14671427,-2.456377,40915.578125,28485.447265625
Donor_140,B14,15,98,0.48053044,-2.442044,39251.296875,2105.709716796875
Donor_140,J14,49,57,-0.6244217,-2.626726,40474.90234375,26914.515625
Donor_140,J14,55,19,0.79444206,9.026095,40219.1640625,27135.591796875
Donor_140,J14,112,32,-0.12872171,-2.1926758,41057.54296875,27649.671875
Donor_140,B14,90,39,0.55971277,-0.66099733,40358.60546875,2571.635986328125
Donor_140,J14,36,57,-0.5664179,-3.1063464,41000.9453125,26769.609375
Donor_140,B14,210,57,1.9514004,-0.80637074,40034.42578125,3775.98681640625
Donor_140,D14,58,50,-1.2064886,-2.7449741,40020.078125,8411.8896484375
Donor_140,J14,133,71,-1.8534763,-2.5341542,38935.859375,27807.41796875
Donor_140,B14,117,1,2.1775064,2.7442894,39938.56640625,2774.75341796875
Donor_140,D14,230,99,-0.204263,-2.6184366,41297.65234375,10243.5908203125
Donor_140,H14,159,79,-0.8847475,-1.3490739,40798.25390625,21903.365234375
Donor_140,B14,90,15,-1.7430218,-0.32317075,40452.55078125,2600.990966796875
Donor_140,F14,235,26,-0.24129458,7.6695857,40805.1171875,16629.279296875
Donor_140,F14,152,32,-1.5380678,-0.42861283,40324.26953125,15657.77734375
Donor_140,D14,151,32,-0.7217832,-1.7825214,40215.1484375,9432.0927734375
Donor_140,J14,33,84,-0.12896048,-2.8120215,40749.984375,26587.98828125
Donor_140,J14,58,2,-0.14315563,7.7573266,40128.78125,27006.8671875
Donor_140,J14,49,34,-1.1540838,-2.7004585,40507.55859375,26924.05078125
Donor_140,F14,130,25,1.6958116,-2.0461004,39195.140625,15177.4052734375
Donor_140,F14,34,56,-0.1740425,-2.7179422,40938.25,14265.5888671875
Donor_140,F14,105,44,0.6585484,-1.8884804,41145.77734375,15180.7861328125
Donor_140,J14,30,1,2.221457,7.7819686,40757.28515625,26710.931640625
Donor_140,H14,234,2,1.4419154,8.972873,41057.234375,22588.626953125
Donor_140,F14,32,76,-0.21182708,-2.802539,40667.7578125,14515.494140625
Donor_140,B14,228,22,0.3040292,8.629744,41266.265625,3915.44384765625
Donor_140,F14,138,4,0.08242354,9.300818,39522.56640625,15509.201171875
Donor_140,F14,50,78,-1.2393055,-3.3608246,40688.50390625,14591.0654296875
Donor_140,H14,99,79,-0.44665772,-3.0189946,40851.41796875,21211.953125
Donor_140,H14,148,42,1.0762408,-1.7974839,40125.2734375,21834.37109375
Donor_140,D14,103,59,-0.29997662,-2.824546,41191.30859375,8829.3466796875
Donor_140,D14,54,40,0.7210716,7.640154,40355.625,8468.10546875
Donor_140,D14,146,37,-2.80349,-1.7396767,40052.703125,9292.0087890625
Donor_140,F14,252,42,-1.9934374,-1.075353,39786.421875,16534.74609375
Donor_140,H14,48,43,-0.41621393,-3.1847873,40945.24609375,20985.875
Donor_140,B14,107,57,-0.7608898,-2.8507352,41116.9609375,3035.142333984375
Donor_140,D14,211,49,-2.480406,-1.8232585,39968.5859375,10102.32421875
Donor_140,H14,198,8,-1.9565842,-2.7357285,39089.890625,22259.73828125
Donor_140,J14,163,43,-0.43660855,-1.6548809,41061.015625,27977.275390625
Donor_140,B14,90,67,-0.993644,-1.2221296,40442.91015625,2543.699462890625
Donor_140,J14,44,21,1.5630469,9.171896,41355.30078125,27077.830078125
Donor_140,H14,206,44,-0.5522106,-0.45427442,39730.6640625,22378.48828125
Donor_140,F14,67,26,-0.5816967,-2.7020319,39292.6484375,14692.0224609375
Donor_140,D14,248,16,-2.6520295,-2.4772673,40050.2578125,10340.98828125
Donor_140,J14,187,1,2.3411293,1.2277582,39679.71484375,28299.880859375
Donor_140,D14,70,13,2.1658728,2.8203952,39069.84375,8449.9951171875
Donor_140,J14,205,30,-2.667342,-2.1390939,39671.16015625,28515.638671875
Donor_140,D14,65,41,1.0031317,8.79875,39229.8203125,8441.6181640625
Donor_140,J14,215,5,1.1168234,8.728701,40259.9609375,28646.84375
Donor_140,D14,20,55,0.5870582,-1.9599127,39784.48046875,8195.265625
Donor_140,H14,196,26,-2.1775317,-1.4517559,39097.40625,22101.310546875
Donor_140,F14,69,32,-0.44026932,-2.0473375,38997.98046875,14642.7978515625
Donor_140,B14,24,27,-0.9459478,-2.7805307,40089.75,2119.992919921875
Donor_140,F14,138,57,-1.6232367,-0.6677609,39391.53515625,15544.0185546875
Donor_140,H14,150,63,7.510407,2.8445425,40412.171875,21658.84765625
Donor_140,F14,93,78,-0.8983228,-3.0055437,40485.3828125,14871.857421875
Donor_140,B14,128,8,-0.1399041,8.714436,39469.45703125,3037.224609375
Donor_140,D14,221,15,6.4496636,2.611956,40748.1484375,10016.4833984375
Donor_140,F14,86,65,-0.13395984,8.649475,40057.54296875,14884.2001953125
Donor_140,H14,104,37,-0.19570538,-2.7459235,41274.61328125,21197.375
Donor_140,D14,70,95,0.31750253,-2.7967162,39208.75390625,8465.0830078125
Donor_140,D14,202,38,1.727752,8.156603,39444.8671875,9888.5654296875
Donor_140,F14,68,5,2.521427,1.6708815,39452.5625,14831.845703125
Donor_140,D14,76,66,-0.6031296,-1.2433722,39163.52734375,8921.8515625
Donor_140,D14,72,80,0.243386,-0.8529907,39171.90625,8548.6943359375
Donor_140,B14,206,22,1.6204562,-2.0028892,39682.46875,3810.465576171875
Donor_140,J14,167,39,-0.25506434,-2.984502,41096.5625,28312.55859375
Donor_140,H14,156,14,-0.42212206,8.694644,40697.05078125,21922.064453125
Donor_140,D14,63,13,0.39277294,7.9156003,39531.7734375,8561.8330078125
Donor_140,D14,122,49,6.8049374,2.8389912,39754.71875,9003.4775390625
Donor_140,J14,249,20,4.235559,-0.9472793,39631.21875,28834.302734375
Donor_140,B14,12,85,0.3308838,-2.2731845,39135.8671875,2135.54443359375
Donor_140,H14,14,8,2.628415,2.453469,39400.37109375,20539.23046875
Donor_140,D14,17,104,2.6264124,6.636746,39575.21875,8187.07861328125
Donor_140,F14,129,42,-1.5890205,-1.2560731,39058.4375,15270.0302734375
Donor_140,F14,249,3,-3.0488234,-1.5830421,39667.4296875,16389.638671875
Donor_140,D14,44,51,0.4788364,-1.8549079,41284.828125,8597.6748046875
Donor_140,B14,196,8,2.8852894,7.026069,39094.93359375,3692.026123046875
Donor_140,B14,12,120,0.87958646,-2.0667899,39156.64453125,2136.49658203125
Donor_140,D14,224,44,-1.2204844,-2.2537534,40940.05078125,10133.830078125
Donor_140,J14,226,67,2.8675504,7.116932,41275.59375,28503.205078125
Donor_140,D14,60,52,-1.061875,-2.5057464,40040.44921875,8580.2705078125
Donor_140,F14,67,54,-0.11536913,-1.4026531,39237.9921875,14737.1923828125
Donor_140,D14,132,93,-1.1789616,-0.24994282,39139.62890625,9152.5556640625
Donor_140,D14,160,40,-1.081445,-2.5738206,41061.453125,9515.8896484375
Donor_140,D14,22,27,7.1478615,2.5930722,39996.09765625,8188.0947265625
